date_publish,narrative_protest,narrative_corruption,narrative_economic
2019-04-05,31.142857142857142,12.428571428571429,42.142857142857146
2019-04-06,30.714285714285715,12.428571428571429,44.285714285714285
2019-04-07,32.857142857142854,13.428571428571429,48.0
2019-04-08,35.142857142857146,15.0,49.714285714285715
2019-04-09,38.857142857142854,15.571428571428571,50.857142857142854
2019-04-10,38.57142857142857,16.0,50.285714285714285
2019-04-11,41.42857142857143,16.142857142857142,53.714285714285715
2019-04-12,40.285714285714285,16.571428571428573,58.0
2019-04-13,39.42857142857143,17.428571428571427,55.42857142857143
2019-04-14,39.42857142857143,17.285714285714285,55.142857142857146
2019-04-15,40.285714285714285,17.0,58.142857142857146
2019-04-16,34.285714285714285,15.571428571428571,55.285714285714285
2019-04-17,31.142857142857142,15.0,56.0
2019-04-18,28.285714285714285,15.142857142857142,54.42857142857143
2019-04-19,28.714285714285715,13.714285714285714,50.0
2019-04-20,30.285714285714285,13.0,49.142857142857146
2019-04-21,30.285714285714285,13.0,47.857142857142854
